seed,truth,threshold,truth_probability,market,closing,outcome,trades,best single agent,simple mean,precision weighted,extremized,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
296223413,0.4131270732675154,0.4125,0.5131356198028918,0.58,0.58,1.0,1761,0.4743197187375866,0.5793053521430697,0.43118541511837827,0.5864779343477434,0.7668497590192342,0.4743197187375866,0.7458443951730866,0.7798520870309358,0.3923188113959567,0.7400145026119485,0.41313765506105793,0.3221058881147508
1921983443,0.5580688843244971,0.5575,0.5118013845165641,0.52,0.54,0.0,1751,0.5327999055434951,0.47263924252037715,0.48540384656278085,0.4034086832815363,0.5938559252629481,0.8084220000076644,0.017282760922054385,0.8314332437458954,0.08033481675395715,0.5327999055434951,0.31410863463710403,0.6028766532898988
1547393984,0.3888181469960135,0.388,0.5201075344001171,0.58,0.58,0.0,1689,0.5344816386253486,0.4396811356276455,0.5714418772189427,0.4321645669129226,0.3802325604844763,0.3902934275673057,0.13404303743809254,0.4378982696906496,0.5344816386253486,0.559540841469554,0.3607229450257575,0.7202363647199794
1367072673,0.6299213567214331,0.629,0.52558633967215,0.38,0.36,0.0,1826,0.3976898998849959,0.41666539744886744,0.3896079197878096,0.4134552688542525,0.23601826407241533,0.3187255984239,0.31384353056215,0.7827573862488514,0.32561498775165165,0.8488687280724738,0.10980478457450105,0.3976898998849959
50978365,0.43957782648265503,0.4385,0.5293690852059777,0.59,0.6,1.0,1868,0.5451534185343345,0.5686870418738477,0.6262638212882428,0.5851333852223034,0.33767906406065507,0.5451534185343345,0.6347949258299517,0.3601566446484593,0.893009405540062,0.39695564868197597,0.7953406271431075,0.5864066005522353
1680116962,0.5181575042694417,0.517,0.5324734572795722,0.48,0.46,1.0,1746,0.4965766935477043,0.5296677939977614,0.5480070772563691,0.5309556268830398,0.30180224959579405,0.6062978313575842,0.4712880800621114,0.7874353272432514,0.2854212680032706,0.6474560914646715,0.6410648107077046,0.4965766935477043
1628482122,0.4193137077829673,0.418,0.5379190693965852,0.71,0.7,0.0,1725,0.5420209701139831,0.5803951096705349,0.698159326402677,0.5801593907701815,0.46820533712294454,0.573102318230173,0.5420209701139831,0.6127863260995301,0.2341179039150313,0.7467170440228932,0.7017545514384036,0.7644564264213211
1560649504,0.4499498442657222,0.4485,0.5426504321384951,0.43,0.38,0.0,1668,0.5541116490048608,0.4598641168483846,0.46252542074858116,0.4569718732457873,0.20526866400220112,0.7345091319667447,0.5277899963826288,0.5541116490048608,0.37583835680733213,0.28068550163964734,0.5176411725574143,0.483068462426248
779360607,0.6176167522658943,0.616,0.550745758246223,0.41,0.48,1.0,1770,0.553028142823611,0.5011768251558969,0.5681387211271233,0.5088149740993172,0.494281613009919,0.09839382018333476,0.4529032776379228,0.7170065439960933,0.26511873772285743,0.9316917588666017,0.49699070700683556,0.553028142823611
1306895619,0.6308748042810088,0.629,0.5606218566647856,0.41,0.42,0.0,1842,0.5800235774314446,0.42421538826203,0.6255738146957741,0.4112485115460273,0.5038867330233548,0.11343111789347238,0.5800235774314446,0.1427344772514435,0.37465989415930046,0.31273527544111734,0.5191686903492511,0.8470833405468556
27688926,0.40187346396480067,0.4,0.5582844307932845,0.71,0.66,1.0,1680,0.531862392351678,0.7030907542478668,0.6288395703435065,0.7204348286946176,0.6773773340628819,0.7153514765679176,0.9211013872408648,0.531862392351678,0.8322974157059232,0.8481766794770442,0.4919942434881527,0.6065651050884717
1865920493,0.4326915554400546,0.4305,0.5691710930290736,0.56,0.6,0.0,2051,0.4128272341719188,0.6184142615054006,0.5494868736518399,0.6754805267072466,0.9678567709363616,0.39605496768613446,0.4053144586955648,0.8774998707329783,0.7405483384546003,0.2866621930367095,0.860550258328937,0.4128272341719188
1026513271,0.5222765974761487,0.52,0.5721139782053606,0.45,0.48,1.0,2048,0.5658217420170553,0.37585538481736175,0.5586992734714706,0.29823489486041044,0.10053845122766569,0.05496161980086556,0.029814683125075403,0.4744429059102977,0.6510991848143575,0.5658217420170553,0.5326094280612723,0.5975550635823044
1994672144,0.6427412278621173,0.6405,0.5745500552782188,0.53,0.56,1.0,2011,0.5040513032391952,0.5162291657523412,0.631608786471103,0.5237503974299584,0.08104524024085802,0.29559152263816835,0.34454087031048786,0.8289115578021733,0.3436338046190657,0.8989281229563952,0.8331309042123863,0.5040513032391952
454322844,0.4621095758523117,0.4595,0.5835976367952342,0.71,0.7,0.0,1680,0.5846270328166249,0.6490407482302305,0.7681438578170301,0.6883364859507588,0.22247482332105661,0.5846270328166249,0.9612501456756918,0.4723404234378713,0.8031324047632225,0.5706829978496311,0.7065331474623094,0.8712850105154358
636667576,0.5547278446389224,0.552,0.5885186319901099,0.4,0.42,1.0,1867,0.5904543733729637,0.45899738003949897,0.46302860869130485,0.44949273501651577,0.44124422339516933,0.8792187516506147,0.09733557081812638,0.20229441366209444,0.6788162706792132,0.5904543733729637,0.2476922940203583,0.5349231427174512
463947928,0.4384106923161056,0.4355,0.5944177472428656,0.63,0.58,0.0,1616,0.5516643778339827,0.6505241340124217,0.6690261945389172,0.6477602994035335,0.7202006443349782,0.8967260986962998,0.7563034721358743,0.5516643778339827,0.09012064401779574,0.7615852442911166,0.7387823229519069,0.688810267837419
